"Item","Sentence","MeanEmpirical","MeanPredictedVector","MeanPredictedVectorPred","MeanPredictedFixed","MeanPredictedFV","MeanPredictedFVP"
"86088:57","and i, i think we may not have ever have seen that without some of these, uh, newspeople being in there in the broadcasts and the, the, uh, soldiers leaving, um, you know, surrendering and, trying  to get out of that situation.",3.7,4.07348582705902,4.4377460060348,5.0014181034666,4.76918060558493,4.54281957501644
"86100:21","you have  to have some compassion some humanness.",2.2,2.92091920486297,2.20402763402079,3.26265640893082,2.62564462823691,2.23392497068932
"86100:26","you have  to have some compassion some humanness.",2.6,3.14934924257668,2.27476043445398,4.30391518452159,3.61056113858023,2.54115401925296
"86408:11","in fact some of the days we froze.",5.7,4.9991272809241,5.58478390767456,5.04055945484478,5.39362227340452,5.7265345718717
"86451:40","the only thing i didn't like  was in some of the more touristy areas uh, um, the, it would just be besieged  by people wanting to be your guide",5.4,4.80659299931111,5.3713599459026,4.68310687588601,5.00865246973514,5.38622132646254
"86455:28","and you, there were some places, where people, defini-,",4.1,4.60542068243142,4.03014175305179,2.7863924380257,3.58440089075485,3.81838141662426
"86489:22","what we did  in some of the other cities and they tell you  to do that is to hire a local guide",5.1,5.37581562896594,5.57647890217087,5.19911751261046,5.64766635048465,5.62816010488668
"8687:12","so she brings some money in.",3.7,3.4997465583867,3.74574877334462,4.07572716452292,4.11837277168994,3.77030143051813
"87128:10","there's some absolutely lovely and marvelous and peaceful areas in washington. regardless of the racial makeup,",2.3,3.57837130484626,2.44747231399507,3.39679050034747,3.34559611748078,2.49894214472436
"87190:11","that's some of the things i think  about it,",5.3,4.34263992525395,5.41357583222103,4.59627958292133,4.44355571078833,5.44818114735386
"87240:87","and i, i, i, i have  to think that, that it has some influence on it.",4.6,3.61884623024096,4.22056320060913,3.27768161737695,3.44646519502308,4.04930662406496
"87257:107","and they were just really coming down on him because of some of the things he was, just some of the things that he believed in , some of his morals.",5.5,4.49828902959967,5.63314933734071,4.66954190250776,4.45218314737807,5.64293369783222
"87467:20","uh, she can't eat some cream cheese.",3.2,2.04984840861479,2.92642827362385,4.08796146539711,3.28158859186568,3.14850286126328
"87654:14","i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",3.8,3.97720135773745,4.90596407116071,5.04006717195703,4.49615199777011,5.0284622102255
"87654:69","i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",4.3,4.33344076950728,5.10917319221732,5.98991284420366,5.31254525605122,5.2347610553461
"88001:23","that would provide, uh, possibly some relief there to utilize some of the property taxes for other things, see.",3.4,3.89962477063194,4.63700803915093,3.18170110667077,3.03150095689026,4.40677349741485
"88001:41","that would provide, uh, possibly some relief there to utilize some of the property taxes for other things, see.",4.7,3.67890329275219,4.42952693711721,4.84832684399872,4.51581235902045,4.53490985695649
"88070:6","and some, people don't even own a car and know how to drive a car .",5.9,3.93365780842295,5.7643564075539,5.59454437150576,5.05070926602345,5.91154936738008
"8865:47","but one of the things that i do  when i've got some spare time  is i do some woodworking.",2.9,4.35405763794269,3.18862461957596,3.5330978090924,3.55254724471658,3.15556556540776
"8865:67","but one of the things that i do  when i've got some spare time  is i do some woodworking.",3.1,4.11027299167392,3.1187146898345,2.86869109362756,2.98769737561597,2.93547341444667
"8866:65","and that, oh, i guess, ranges anywhere from, uh, carpentry work to, um, um, some types of furniture and, um, oh, i don't know what you would call them , knickknacks, i guess, stuff you hang  on the wall  to put a mirror on",6.1,3.43025419410185,4.45255333442603,3.28328797347312,3.08119196341171,4.34380458236645
"88662:24","ours really needs  to have some work done  on it",2.5,3.05933543261395,2.13020094308962,3.68916458648803,3.4324505656697,2.10564011856288
"8867:13","and i made some, um, candle sconces that you hang  on the...",1.6,2.81935545514173,1.72431791544119,2.74621003666657,2.37703652398333,1.74113437529017
"88674:10","i did some typing for my father when he had the company",4.2,3.68822165411688,3.50565769616181,3.4752660126883,3.60646830263505,3.48458100144344
"88706:22","and also, um, i do some work at u t d",3.5,3.68833778705475,3.30000130108445,3.63544348863835,3.68921775319161,3.3155440132209
"88719:5","some of the commands just had nothing to do  with, you know, what you were supposed  to be doing  what they, what they did  on the com-, computer",5.8,4.56465961761522,5.84759604172645,5.19850537850462,5.27321947302203,5.8724177919818
"88772:47","so, um, if you, um, unless you have some other things you want  to talk about  as having  to do with p c",2.4,4.04425194532037,2.9452113493383,3.6832043826409,3.53528201901337,2.95185759699364
"88808:43","although, um, i have also done oh, free lance magazine writing and some educational writing.",2.4,2.89297933141908,2.39826389120439,3.40130683531588,3.35293632363977,2.49146085329307
"8884:22","so i guess i get some of both.",3.6,5.00938383598711,4.8650374188088,5.04433707486766,5.18491470988837,4.99126478684346
"8885:15","what  are some of your things you like  to do .",4.5,5.32629697409343,4.66543099037196,4.57978681600666,4.84702659512927,4.69609136215421
"89068:107","but, uh, so when you are first going to school  that, you kind of have the luxury of  being able  to have some latitude in choosing the place to go .",3.1,4.78269599268597,3.64461762610974,3.7905328205113,4.09145686448149,3.63031722889314
"89180:32","i, i was involved in some, uh, oh, alumnae recruiting, uh, here in town, uh, recently, uh, well last year.",3.9,3.12710182215619,3.02906650834432,3.1862066304336,3.44995582021865,3.00364754892595
"89238:15","and she was wanting some more information.",2.1,2.93904225902395,2.62964960445161,3.08690832925367,2.81748364961749,2.59726863155245
"89259:13","i think some parents go a little bit overboard.",6.4,3.8645203535052,6.7378954361122,5.53482239920331,5.22899755543894,6.80468198402622
"8930:19","so, those things they take some time to make .",2.5,3.75254564482572,3.00611680525247,3.39465718141325,3.17362048457696,2.9647809991365
"89352:11","what are some others that you have seen  lately .",2.6,4.28919686327383,2.80648051338279,4.17927082581128,4.42921155727605,2.84104792204218
"89437:12","and there were some others,",1.4,3.44100203038589,2.53368851727106,3.29366465810091,3.2574260739445,2.53344843908534
"89480:63","they say if you really want  to be, uh, you really want some suspense, that's the one to see .",2,3.84040287824415,3.04593796797421,2.95496629656227,2.82667081988836,2.88595813887847
"89580:13","and i enjoy some of the michael j. fox movies.",6.3,4.68609048265095,6.68324697113739,5.05505086905026,5.03673536254651,6.71614941286963
"90033:32","and i also feel that that's where some of the bad images of nursing homes come from . is when people have  to put people in a nursing homes",5.1,5.3466621806175,5.52483500225541,5.17411346672658,5.71922918602842,5.71771445443591
"90039:83","and, uh, they brought in a very elderly man from a nursing home who  had, had, uh, apparently inhaled some chicken he was eating .",3.2,3.67814340347275,3.69810247449347,2.80695538363064,3.153602248186,3.46322854675718
"90051:29","so, i told them he strangled on some chicken",2.9,4.39583344059557,3.53546674092364,3.993269088399,4.76349932075193,3.53816974734047
"90144:26","but i do know that there are some wonderful places out there",3.1,3.98476084185241,3.71030619289137,3.22247480566641,3.74763756753243,3.59353746341173
"90230:11","he had some accomplices that  were kind of suspect,",2.5,3.76609375836104,2.85923079092958,3.36503345695256,3.47863854828328,2.8924712005047
"90848:29","and it was not only in mississippi, in some other places, as well,",4.4,4.25398893603728,4.31970681303152,2.92701435628403,3.50918289756208,4.10953478273095
"90995:20","i think that's some of it.",5.5,5.0366810983213,5.81680120683544,4.81260998157212,4.79141650821915,5.76478141076707
"91041:57","but, then again, uh, well, i, you know, i have some aunts that, uh, i, i, i do .",3.7,3.26499999390905,3.91854606716401,3.08666699875551,3.15161737470148,3.81340142409776
"9106:85","do you, uh, do you think that those are bigger contributors than things like ai-, acid rain and some of the pollutants that  come from, uh, industrial areas, factories and so on.",4.3,4.22782831355811,4.74880864460726,4.72614599412551,4.93478179306997,4.80825039269144
"91119:18","so you probably could give some great advice.",2.8,3.05302709000776,3.38846930337858,3.31554481054585,2.7859985747289,3.3097626153897
"91184:148","i, i think i'd, i'd advise a parent  to send a kid to a school , though, that  has a number of different types of programs, you know, that, uh, some of the smaller schools might be very limited in what they can offer ,",5.7,5.01297049834612,5.66077262024136,5.02961706575218,5.6197771390429,5.72251735701526
"91185:45","but some of the, uh, the small, some of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things,",3.3,4.46687681470396,4.34781134723491,4.74824683348853,4.86958631731648,4.47912708543509
"91286:72","yet, like, say, you know, the university of small town in arkansas or something, might have some top specialists in my area.",4.7,4.56859305881281,5.0601974644491,3.16026146651823,3.97980252544294,4.84354136478253
"91333:59","um, you know, when i first was applying for graduate schools , i applied to some big programs , you know, in this area, like stevens institute of technology, which  is recognized  in the northeast as, as, you know, one step below m i t in a sense, you know,",4.8,4.22848863892072,5.27613642649396,3.10854961421418,3.42674434151765,5.04332846491918
"91388:33","so you've really, uh, i guess sacrificed some social exposure to different groups and everything.",4.5,3.8265774990913,4.61713300555733,3.08474266516639,3.34177426320627,4.45082697273335
"91704:14","i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not a full-scale review should be done  for the journal,",3.2,4.34983465093895,4.1802768899598,3.08352049452987,3.59637837677497,4.05021296667847
"91758:36","and he really, this man really shed some light on, um, some, aspects of of bach's genius and, and, and, you know, the, and more sociological things, you know, like the, the idea that, um, that music, to be a musician was as much, um, of a family occupation as anything.",2.5,3.55625271690426,3.42353589491849,3.42914275746026,3.03766356057959,3.38182739415718
"91758:53","and he really, this man really shed some light on, um, some, aspects of of bach's genius and, and, and, you know, the, and more sociological things, you know, like the, the idea that, um, that music, to be a musician was as much, um, of a family occupation as anything.",4.4,3.63240864340258,3.49085213519722,3.1947329479381,2.93385437883156,3.42096211995907
